donor,condition,cell_id,state,x_um,y_um,radial_offset_um,rna_epithelial,rna_stromal,rna_boundary,atac,protein,invariant
D08,P,D08-P-0086,Immune-like,1571.008,530.26,189.377,0.41956,0.91022,1.57377,0.99456,1.07206,1.25062
D08,P,D08-P-0087,Immune-like,266.921,819.727,227.328,0.58473,0.96364,1.39249,0.88656,0.65289,1.41547
D08,P,D08-P-0088,Epithelial-like,887.946,503.103,-277.853,2.20922,0.96501,1.48014,1.12749,0.79029,1.71306
D08,P,D08-P-0089,Stromal-like,1349.696,702.333,101.089,0.89184,2.28859,1.82716,1.32079,1.12103,1.26763
D08,P,D08-P-0090,Epithelial-like,679.1,400.149,-133.873,2.42455,0.79616,1.23695,0.78304,1.05982,1.48673
D08,P,D08-P-0091,Stromal-like,985.233,852.415,94.981,0.65668,1.9566,1.73313,0.98725,1.3201,2.18248
D08,P,D08-P-0092,Stromal-like,638.839,880.419,140.085,1.07579,2.29892,1.09424,0.7266,0.83105,1.77717
D08,P,D08-P-0093,Epithelial-like,767.175,472.262,-233.886,2.04983,0.51355,0.76641,0.45861,0.50189,1.00385
D08,P,D08-P-0094,Immune-like,849.458,853.018,84.793,1.23993,0.31219,1.71394,1.18635,1.16666,1.37223
D08,P,D08-P-0095,Stromal-like,1601.335,570.85,214.238,0.35819,2.47661,1.01432,0.63462,0.64592,1.40151
D08,P,D08-P-0096,Epithelial-like,612.226,510.035,-142.141,2.27627,0.58342,1.31713,1.00748,1.25591,1.65281
D08,P,D08-P-0097,Epithelial-like,467.303,670.82,14.539,2.19872,0.4754,1.97217,1.89653,1.29199,1.18512
D08,P,D08-P-0098,Epithelial-like,946.871,726.237,-50.475,2.55821,0.51597,1.60515,1.14079,1.04799,1.63056
D08,P,D08-P-0099,Epithelial-like,1001.617,628.468,-134.977,2.11899,0.60112,1.43152,0.94923,1.08239,1.43842
D08,P,D08-P-0100,Epithelial-like,1074.222,381.084,-92.758,2.18508,0.31891,1.67684,1.30393,0.99629,1.99255
D08,P,D08-P-0101,Epithelial-like,546.951,740.314,29.039,2.59246,0.5163,2.07133,1.23115,1.51106,1.72688
D08,P,D08-P-0102,Stromal-like,1170.34,811.056,101.423,0.82953,2.27395,1.52375,1.09952,0.67194,1.06118
D08,P,D08-P-0103,Stromal-like,1009.989,583.101,-167.491,0.86911,2.0625,1.25378,1.00308,0.80778,1.28331
D08,P,D08-P-0104,Stromal-like,1016.711,106.879,167.108,0.04932,2.10885,1.11073,0.61954,1.01447,1.80088
D08,P,D08-P-0105,Immune-like,1248.08,255.159,92.751,0.83356,0.77874,1.64679,0.78616,0.89816,1.19467
D08,P,D08-P-0106,Stromal-like,1215.235,893.232,197.227,0.68054,2.14931,1.23723,1.08797,1.00804,1.31017
D08,P,D08-P-0107,Immune-like,1116.258,182.327,109.617,0.79039,0.59405,1.94027,1.33948,1.66135,1.47018
D08,P,D08-P-0108,Stromal-like,1126.776,818.847,93.89,0.9129,2.40602,1.44106,1.38534,0.89943,1.0342
D08,P,D08-P-0109,Stromal-like,1350.598,741.88,127.43,0.61277,1.93193,1.04156,0.70379,0.69669,1.72444
D08,P,D08-P-0110,Stromal-like,1378.688,364.538,93.059,0.68022,1.78327,1.92089,1.43502,0.9311,1.51745
D08,P,D08-P-0111,Epithelial-like,1118.164,847.567,120.304,2.09723,1.13946,1.11247,0.62427,0.90028,1.4715
D08,P,D08-P-0112,Epithelial-like,593.219,507.181,-129.094,2.42861,0.45378,0.79901,0.99172,0.61876,1.77131
D08,P,D08-P-0113,Stromal-like,1291.707,643.422,33.404,0.39145,2.03635,2.04366,1.63158,1.38303,1.41326
D08,P,D08-P-0114,Epithelial-like,1254.108,533.122,-26.969,2.2846,0.02,2.12931,1.63006,2.19286,0.85619
D08,P,D08-P-0115,Stromal-like,848.845,175.503,75.111,0.25344,2.03855,1.63887,0.83216,1.03142,1.35283
D08,P,D08-P-0116,Stromal-like,588.287,865.513,136.975,0.81746,2.49297,1.03201,0.91609,0.78213,1.9764
D08,P,D08-P-0117,Epithelial-like,1118.711,497.205,-120.378,2.3027,0.98735,1.62196,1.35564,1.19706,1.02548
D08,P,D08-P-0118,Immune-like,1278.23,508.374,-11.686,0.4622,0.77519,2.59191,1.49679,1.78606,1.05257
D08,P,D08-P-0119,Epithelial-like,727.772,698.432,-75.089,2.35114,0.63002,1.76205,1.40642,1.02026,1.16589
D08,P,D08-P-0120,Immune-like,1346.605,529.81,35.885,0.92898,0.55558,2.44338,1.57255,1.63332,1.4579
D08,P,D08-P-0121,Stromal-like,1245.278,222.392,119.4,0.56151,2.44573,1.17335,0.96515,1.1765,1.26828
D08,P,D08-P-0122,Epithelial-like,1108.122,770.206,39.512,2.03969,0.86092,1.82435,1.67162,1.10015,1.46499
D08,P,D08-P-0123,Epithelial-like,439.929,324.353,46.274,2.42121,0.36601,1.69347,1.01499,0.81457,1.09397
D08,P,D08-P-0124,Epithelial-like,654.504,551.486,-163.042,2.14572,0.92647,1.28173,1.36858,0.94644,1.06171
D08,P,D08-P-0125,Epithelial-like,747.381,720.596,-55.578,2.22188,0.4098,1.84948,1.02996,1.37119,1.32452
D08,P,D08-P-0126,Epithelial-like,724.612,538.504,-213.212,2.36103,0.70244,1.26736,1.07795,0.80775,1.24134
D08,P,D08-P-0127,Stromal-like,1021.18,183.882,83.694,0.36377,1.85587,1.58077,1.14967,1.30327,0.69823
D08,P,D08-P-0128,Immune-like,152.877,543.431,173.99,0.60183,0.91283,1.09514,0.83936,0.68987,1.20891
D08,P,D08-P-0129,Immune-like,1080.689,254.309,25.742,0.71064,0.80835,2.43755,1.81928,1.20612,1.62788
D08,P,D08-P-0130,Immune-like,679.16,227.166,37.04,0.18005,0.69781,2.34717,1.38307,1.47772,1.54082
D08,P,D08-P-0131,Immune-like,1075.104,911.407,176.497,0.79001,0.55619,1.56755,0.729,1.15856,1.89045
D08,P,D08-P-0132,Immune-like,1214.808,728.223,47.035,0.8147,0.65664,2.01912,1.06818,1.52189,1.16009
D08,P,D08-P-0133,Stromal-like,1270.759,293.738,73.746,0.40423,2.47704,2.11282,1.71948,1.09838,1.77443
D08,P,D08-P-0134,Stromal-like,452.808,394.94,-3.161,0.44354,2.16962,2.15077,1.27569,1.32394,1.4936
D08,P,D08-P-0135,Epithelial-like,953.123,725.054,-50.618,2.41415,0.4605,1.64842,1.38579,1.12446,1.09946
D08,P,D08-P-0136,Stromal-like,247.013,680.631,151.256,0.63368,2.27297,1.04113,0.44555,0.79814,1.52284
D08,P,D08-P-0137,Immune-like,543.473,743.44,33.303,0.41102,0.9889,2.02026,1.32887,1.18005,1.16643
D08,P,D08-P-0138,Stromal-like,327.565,806.906,186.811,0.94567,2.24206,1.30274,1.30394,0.765,0.90592
D08,P,D08-P-0139,Immune-like,1287.936,258.163,109.574,0.28055,0.02,1.67603,1.4053,0.96336,1.48037
D08,P,D08-P-0140,Epithelial-like,867.041,702.17,-86.313,2.337,0.66538,1.30569,1.50238,1.09863,1.10532
D08,P,D08-P-0141,Stromal-like,1239.673,729.318,60.169,0.68577,1.97277,1.79788,1.15046,1.4496,1.15018
D08,P,D08-P-0142,Immune-like,757.215,276.777,-32.461,0.68494,0.73064,1.81559,1.3606,1.55848,1.59944
D08,P,D08-P-0143,Stromal-like,202.841,431.116,147.233,0.51857,2.35928,0.7026,0.68529,0.8182,1.30604
D08,P,D08-P-0144,Stromal-like,1220.767,591.688,-34.616,1.03252,2.22258,1.76946,1.32666,1.23317,1.3751
D08,P,D08-P-0145,Immune-like,1356.191,536.135,42.976,1.12416,0.57782,2.32965,1.90562,1.45503,1.51725
D08,P,D08-P-0146,Immune-like,1471.85,379.346,146.061,0.78772,0.44366,1.67885,1.03433,1.30796,0.96929
D08,P,D08-P-0147,Stromal-like,807.555,854.137,87.144,0.52783,2.29433,2.23315,1.42574,1.60815,1.56124
D08,P,D08-P-0148,Epithelial-like,677.217,477.552,-181.044,2.23035,0.88952,1.26124,0.86878,1.17371,1.18119
D08,P,D08-P-0149,Stromal-like,1128.491,99.973,198.473,0.9953,2.00359,0.90817,0.68134,0.95366,1.36428
D08,P,D08-P-0150,Epithelial-like,904.399,423.62,-200.007,2.4297,0.56221,0.64866,0.22874,0.64305,1.87839
D08,P,D08-P-0151,Epithelial-like,955.031,552.46,-218.379,1.85276,0.5135,0.8348,1.02529,0.56187,1.65832
D08,P,D08-P-0152,Immune-like,1048.953,313.158,-43.077,0.94291,0.97882,2.55452,1.96077,1.63231,1.78601
D08,P,D08-P-0153,Immune-like,504.4,282.86,45.222,0.71804,0.85576,2.31599,1.90327,1.38695,1.60437
D08,P,D08-P-0154,Stromal-like,463.063,876.258,188.42,1.20036,2.00487,1.01582,0.8981,1.01048,1.42005
D08,P,D08-P-0155,Immune-like,544.278,729.581,20.745,0.67145,1.07456,2.94842,1.85485,2.02213,1.28537
D08,P,D08-P-0156,Stromal-like,238.541,561.927,117.944,0.71422,2.30473,1.30041,1.00586,1.13097,1.2587
D08,P,D08-P-0157,Stromal-like,1366.31,678.505,97.15,0.39333,1.9873,1.59828,1.00205,0.922,1.15765
D08,P,D08-P-0158,Stromal-like,1125.542,846.209,121.128,0.49295,2.29678,1.55323,1.04237,1.16561,1.02832
D08,P,D08-P-0159,Epithelial-like,838.526,447.967,-234.071,1.97131,0.47755,1.36735,1.102,0.97238,1.51235
D08,P,D08-P-0160,Stromal-like,267.003,514.391,94.344,0.73759,1.79749,1.33996,1.28294,1.04125,1.15626
D08,P,D08-P-0161,Epithelial-like,487.78,455.773,-49.366,2.11648,0.64261,1.59042,1.08593,0.89645,1.28962
D08,P,D08-P-0162,Stromal-like,679.906,112.689,161.278,0.69689,2.06704,0.75783,0.54189,0.97491,1.24202
D08,P,D08-P-0163,Epithelial-like,1059.829,501.411,-160.95,2.30209,0.60202,1.33045,1.23325,0.96577,1.23593
D08,P,D08-P-0164,Epithelial-like,859.549,484.593,-275.397,1.88885,0.53606,1.25536,0.8602,1.04899,1.46991
D08,P,D08-P-0165,Stromal-like,271.1,446.302,98.06,0.65443,2.20106,1.66298,0.98425,1.64479,1.93185
D08,P,D08-P-0166,Stromal-like,389.533,351.067,58.44,0.02,1.98044,1.80555,1.54903,0.9765,1.21095
D08,P,D08-P-0167,Stromal-like,1082.387,821.789,83.417,0.6968,2.30251,1.83304,1.08133,0.96836,1.32346
D08,P,D08-P-0168,Immune-like,665.519,750.999,-3.393,0.67725,0.49636,2.42731,1.71535,1.68432,1.52054
D08,P,D08-P-0169,Stromal-like,1190.702,871.372,167.323,0.84933,1.94606,1.04384,0.40289,1.03856,1.43958
D08,P,D08-P-0170,Immune-like,333.361,728.658,127.387,0.31815,0.67561,2.02268,1.42937,1.64596,1.77344
D08,P,D08-P-0171,Epithelial-like,943.157,598.965,-185.452,2.5549,0.71397,1.05121,0.76455,0.92974,1.43573
D08,P,D08-P-0172,Stromal-like,769.952,95.531,169.168,0.63062,2.32197,0.86359,0.43882,0.58375,1.56731
D08,P,D08-P-0173,Epithelial-like,1389.964,519.266,64.989,2.37561,0.61132,1.90622,1.42925,1.18579,1.24752
D08,P,D08-P-0174,Immune-like,784.936,634.102,-157.101,0.37893,0.22005,1.52372,1.00415,0.93503,1.20994
D08,P,D08-P-0175,Stromal-like,1109.969,505.716,-126.872,0.47595,1.97115,1.27632,0.82548,1.20097,1.46723
D08,P,D08-P-0176,Epithelial-like,897.191,706.325,-79.574,2.1286,0.66246,1.56856,1.03931,1.34696,1.35434
D08,P,D08-P-0177,Epithelial-like,1043.771,365.527,-93.889,2.28447,0.39475,1.39765,1.04392,1.10704,1.42943
D08,P,D08-P-0178,Stromal-like,217.385,538.967,129.546,0.80671,2.29595,1.30547,1.03909,0.41013,1.5198
D08,P,D08-P-0179,Stromal-like,1294.627,280.155,96.202,0.60071,1.90995,1.42084,0.87151,0.94771,1.40364
D08,P,D08-P-0180,Stromal-like,278.917,452.809,91.515,1.10107,2.00759,2.08781,1.49654,1.37849,1.27156
D08,P,D08-P-0181,Epithelial-like,840.66,712.169,-75.173,2.16889,0.59102,1.41645,0.99796,1.1635,1.43032
D08,P,D08-P-0182,Epithelial-like,477.914,728.0,50.414,1.90516,0.67242,1.74976,1.28179,1.18229,1.30524
D08,P,D08-P-0183,Epithelial-like,841.803,579.695,-225.603,2.24872,0.6677,0.73922,0.51248,0.85132,1.48329
D08,P,D08-P-0184,Immune-like,897.365,201.1,47.519,0.95837,0.7005,2.45829,1.68571,1.70968,1.7263
D08,P,D08-P-0185,Immune-like,1046.293,711.748,-39.225,0.59169,0.61174,2.3135,1.51549,1.69653,1.26606
D08,P,D08-P-0186,Stromal-like,342.757,775.435,155.094,0.55328,2.37544,0.87594,0.74782,0.72295,0.72756
D08,P,D08-P-0187,Epithelial-like,812.222,585.581,-215.3,1.8689,0.65361,1.14069,0.92051,1.05111,1.54299
D08,P,D08-P-0188,Epithelial-like,1001.237,324.291,-69.914,2.26956,0.29276,2.07299,1.09634,1.50881,1.39547
D08,P,D08-P-0189,Stromal-like,338.344,633.19,72.375,0.77446,2.16761,1.83507,1.1353,1.27167,1.00783
D08,P,D08-P-0190,Epithelial-like,1433.204,709.473,154.288,2.30405,0.49142,1.33105,1.01584,0.66831,1.3468
D08,P,D08-P-0191,Immune-like,1154.414,783.02,68.802,0.72045,0.73189,2.45042,1.70694,1.32961,1.56878
D08,P,D08-P-0192,Stromal-like,1003.9,828.64,72.122,1.13719,2.46676,1.71586,1.0204,1.14895,0.84694
D08,P,D08-P-0193,Stromal-like,335.756,412.574,64.211,0.93683,2.07608,1.96928,1.05427,1.15602,1.93327
D08,P,D08-P-0194,Stromal-like,1072.867,485.668,-149.867,0.88958,1.79346,1.30421,1.45968,0.90017,1.30508
D08,P,D08-P-0195,Immune-like,529.448,637.855,-41.724,0.65787,0.64249,2.06208,1.31243,1.02291,1.29722
D08,P,D08-P-0196,Epithelial-like,1088.099,765.959,28.461,2.24783,0.79235,1.79191,0.93252,1.24264,1.02208
D08,P,D08-P-0197,Stromal-like,1586.896,520.519,199.865,0.71569,2.45115,1.13841,0.95705,0.70315,1.07638
D08,P,D08-P-0198,Stromal-like,838.213,80.949,182.625,0.97607,2.0927,0.9471,0.45813,0.76274,1.46157
D08,P,D08-P-0199,Stromal-like,1423.213,729.781,160.317,0.76595,2.53441,1.09151,0.48285,0.61661,1.23078
D08,P,D08-P-0200,Epithelial-like,763.237,473.92,-232.802,2.2897,0.74203,1.07316,0.91738,1.10151,1.23756
D08,P,D08-P-0201,Stromal-like,598.68,812.553,79.495,0.43673,2.23204,1.20236,0.64131,0.68305,1.18241
D08,P,D08-P-0202,Stromal-like,680.016,96.654,178.926,0.33518,2.53749,1.10997,0.7653,1.14817,1.69765
D08,P,D08-P-0203,Stromal-like,897.962,757.626,-21.696,0.26329,2.71231,1.86921,1.41193,1.50042,1.10962
D08,P,D08-P-0204,Epithelial-like,1064.164,386.048,-101.635,2.32275,0.58913,1.18522,0.83455,0.95031,0.94382
D08,P,D08-P-0205,Immune-like,949.566,530.538,-232.921,0.79033,0.78601,1.46517,0.98994,0.93297,1.3424
D08,P,D08-P-0206,Immune-like,580.251,225.161,67.7,0.95624,1.1002,1.99195,1.59262,1.12342,1.82425
D08,P,D08-P-0207,Stromal-like,1300.748,737.657,97.792,0.56668,1.97545,1.67375,0.76825,0.79403,1.12508
D08,P,D08-P-0208,Immune-like,760.735,757.258,-17.45,0.81312,0.32937,2.40074,1.38719,1.10293,1.42601
D08,P,D08-P-0209,Immune-like,652.763,807.108,58.648,0.53244,0.38997,2.21308,1.40067,1.4121,1.13264
D08,P,D08-P-0210,Immune-like,1044.043,657.596,-91.002,0.11021,0.34318,1.85018,1.35421,1.38489,1.60299
D08,P,D08-P-0211,Stromal-like,403.824,703.402,71.42,0.40004,2.16586,1.83428,1.85654,1.37706,1.37829
D08,P,D08-P-0212,Epithelial-like,644.708,379.646,-100.76,2.59801,0.87165,1.46903,1.32154,1.0592,1.63097
D08,P,D08-P-0213,Epithelial-like,1051.14,490.318,-165.429,2.28488,0.64622,0.80461,0.65607,0.64548,1.55251
D08,P,D08-P-0214,Immune-like,464.053,477.413,-38.072,0.5798,0.61978,3.17002,1.85519,2.08802,1.25662
D08,P,D08-P-0215,Immune-like,360.538,473.181,32.849,0.66114,0.73346,2.64519,1.87029,1.45362,0.99765
D08,P,D08-P-0216,Epithelial-like,1084.078,637.952,-88.561,2.24587,0.94859,1.5691,1.07938,1.03018,1.28876
D08,P,D08-P-0217,Stromal-like,681.179,791.492,35.136,0.76097,2.03918,2.42828,1.7456,1.65311,1.36629
D08,P,D08-P-0218,Epithelial-like,536.773,447.568,-79.035,1.86337,0.64805,1.7395,1.15238,0.97501,1.58689
D08,P,D08-P-0219,Epithelial-like,552.648,445.789,-88.658,2.05301,0.62845,2.129,1.3813,1.24532,1.13414
D08,P,D08-P-0220,Epithelial-like,1058.596,634.072,-104.273,2.12917,0.84188,1.20167,1.21763,0.90939,1.21617
D08,P,D08-P-0221,Epithelial-like,530.318,714.19,14.035,2.35747,0.64309,1.81643,1.45463,1.26668,1.12358
D08,P,D08-P-0222,Epithelial-like,711.659,600.012,-165.569,2.61897,0.86657,1.65293,1.49014,0.92374,1.54495
D08,P,D08-P-0223,Stromal-like,1506.986,610.579,159.278,0.55093,1.7715,1.32398,1.03541,1.11501,1.39637
D08,P,D08-P-0224,Immune-like,752.362,801.466,32.895,0.78939,1.21605,2.28184,1.46758,1.58079,1.41522
D08,P,D08-P-0225,Stromal-like,1392.888,720.039,136.853,0.4895,1.8097,0.97866,0.75722,0.6212,1.2396
D08,P,D08-P-0226,Immune-like,828.629,277.38,-40.254,0.6142,0.67527,2.41585,1.88757,1.78231,1.27534
D08,P,D08-P-0227,Epithelial-like,762.548,452.854,-216.654,2.39695,0.96793,0.5787,0.62455,1.05431,0.76532
D08,P,D08-P-0228,Stromal-like,295.753,842.128,230.31,0.92541,2.35417,1.128,0.8918,0.62683,1.49437
D08,P,D08-P-0229,Stromal-like,1301.797,301.171,84.966,0.63514,2.3665,1.53773,1.47369,1.00267,1.27915
D08,P,D08-P-0230,Stromal-like,751.981,138.882,122.035,0.62157,2.11442,1.28981,0.91547,1.09016,1.82922
D08,P,D08-P-0231,Immune-like,796.125,743.678,-36.905,0.76809,0.46289,1.83096,1.56694,1.13828,1.5894
D08,P,D08-P-0232,Epithelial-like,1496.695,419.581,149.703,2.20161,0.55242,1.53019,1.07007,1.139,1.68609
D08,P,D08-P-0233,Immune-like,820.683,662.246,-130.832,0.59857,0.77848,1.67358,0.98466,1.3618,1.69547
D08,P,D08-P-0234,Epithelial-like,756.703,342.993,-104.75,2.26998,0.84813,1.38372,1.35551,1.08641,1.41352
D08,P,D08-P-0235,Stromal-like,1055.718,99.466,182.33,0.69374,2.55762,0.91731,0.59539,0.93596,0.91528
D08,P,D08-P-0236,Stromal-like,528.806,188.006,121.946,0.27199,2.40115,1.79699,1.01407,1.03579,0.88456
D08,P,D08-P-0237,Stromal-like,670.338,840.487,90.201,0.62456,2.24586,1.38601,1.00653,1.09996,0.97523
D08,P,D08-P-0238,Stromal-like,287.73,570.137,86.133,0.44184,1.95163,1.27272,1.10327,1.02144,1.33711
D08,P,D08-P-0239,Stromal-like,263.925,293.964,165.539,0.57548,2.4417,1.01819,0.51993,0.98044,0.90793
D08,P,D08-P-0240,Immune-like,765.669,766.651,-7.686,0.77117,0.39598,2.55168,1.78741,1.54186,1.49704
D08,P,D08-P-0241,Stromal-like,1260.158,810.506,137.191,0.73348,2.00488,0.97879,0.21512,0.56592,0.94349
D08,P,D08-P-0242,Epithelial-like,989.414,458.722,-193.136,2.01223,0.68507,0.9916,0.52254,0.84103,1.09327
D08,P,D08-P-0243,Stromal-like,877.21,141.446,114.226,0.8467,2.05668,1.04274,1.56674,0.98615,1.41478
D08,P,D08-P-0244,Stromal-like,253.882,620.835,122.285,0.85158,2.01706,1.24099,1.08396,1.00228,0.58231
D08,P,D08-P-0245,Stromal-like,1226.401,647.776,-3.375,1.00506,2.10291,2.07643,0.93942,1.27319,1.51207
D08,P,D08-P-0246,Immune-like,913.512,802.138,29.813,0.31374,1.05427,2.49069,2.07876,1.46978,1.47516
D08,P,D08-P-0247,Immune-like,572.709,727.287,6.511,0.72843,0.61054,2.55186,1.86365,1.47938,1.20494
D08,P,D08-P-0248,Stromal-like,1562.807,505.723,183.248,0.70682,1.92454,0.71858,0.6442,0.93173,1.54303
D08,P,D08-P-0249,Epithelial-like,443.792,383.279,8.282,2.2527,0.88734,2.02569,1.64077,1.06491,1.35234
D08,P,D08-P-0250,Epithelial-like,870.696,523.396,-284.199,2.32033,0.80964,0.80668,0.70535,0.9704,1.01884
D08,P,D08-P-0251,Immune-like,455.447,287.524,65.061,0.76123,0.62764,1.44922,0.87328,0.81643,0.7588
D08,P,D08-P-0252,Epithelial-like,1040.371,389.426,-115.856,2.15086,0.34934,1.32045,1.09111,1.22598,1.24073
D08,P,D08-P-0253,Stromal-like,1558.449,431.027,188.468,0.50546,2.37155,1.11273,1.28696,1.07601,1.10872
D08,P,D08-P-0254,Immune-like,1079.185,716.44,-22.733,0.63141,0.66824,2.23735,1.6872,1.61967,1.31266
D08,P,D08-P-0255,Stromal-like,752.139,268.645,-22.662,0.55152,1.98851,2.03951,1.49677,1.22047,1.23128
D08,P,D08-P-0256,Epithelial-like,679.68,365.609,-103.676,2.14697,0.44382,1.30827,0.79565,1.25637,1.70063
D08,P,D08-P-0257,Epithelial-like,1202.588,500.149,-63.242,2.48095,0.5561,1.88151,1.41705,1.31176,1.16979
D08,P,D08-P-0258,Epithelial-like,782.86,707.671,-75.714,2.28421,0.47049,1.92978,1.6362,1.4314,0.76924
D08,P,D08-P-0259,Stromal-like,1062.044,143.971,135.57,0.42195,2.35863,1.46611,1.30119,1.03529,1.21316
D08,P,D08-P-0260,Stromal-like,399.652,584.244,14.787,0.82373,2.30982,1.87911,1.43481,1.46268,1.54263
D08,P,D08-P-0261,Stromal-like,1268.734,850.743,176.858,0.97595,2.30171,1.20751,1.01366,1.1196,1.59447
D08,P,D08-P-0262,Epithelial-like,1005.102,477.979,-192.707,2.14667,0.54489,1.35666,1.06138,0.92873,1.63047
D08,P,D08-P-0263,Stromal-like,1086.587,312.527,-28.206,0.49365,2.41764,1.62831,1.13653,0.86983,1.54282
D08,P,D08-P-0264,Immune-like,723.994,836.611,76.051,0.84993,0.55117,1.90557,1.54186,1.37689,0.93202
D08,P,D08-P-0265,Epithelial-like,1304.714,428.546,19.911,2.15525,0.52435,1.82517,1.31456,1.35165,1.03878
D08,P,D08-P-0266,Immune-like,344.342,498.949,41.569,1.04474,0.98757,2.03473,1.48951,1.3689,1.41104
D08,P,D08-P-0267,Epithelial-like,492.578,319.816,21.556,1.89786,0.7294,1.91272,1.59493,1.36235,1.40423
D08,P,D08-P-0268,Epithelial-like,875.616,603.617,-197.18,2.36017,0.58507,1.43882,0.88181,1.71793,1.27108
D08,P,D08-P-0269,Epithelial-like,1024.78,128.601,144.637,2.32894,0.75332,1.65512,0.72661,1.05159,1.44558
D08,P,D08-P-0270,Stromal-like,1363.985,298.921,120.992,0.34874,1.80899,1.16685,1.07502,1.21023,0.95822
D08,P,D08-P-0271,Stromal-like,148.471,582.737,182.557,0.50911,2.56083,0.67397,0.58245,0.83041,0.93319
D08,P,D08-P-0272,Epithelial-like,332.099,509.028,49.729,2.39287,0.64294,1.53845,1.31147,0.55964,1.5382
D08,P,D08-P-0273,Immune-like,1172.327,279.439,37.615,0.46351,1.1225,2.30589,1.26326,1.57096,1.673
D08,P,D08-P-0274,Stromal-like,1446.686,716.941,166.516,0.90448,2.18216,1.39536,1.43622,0.73828,1.24173
D08,P,D08-P-0275,Immune-like,228.949,535.205,121.341,0.69563,0.69919,1.74886,1.08158,1.07896,2.05142
D08,P,D08-P-0276,Epithelial-like,969.221,917.56,165.281,2.61216,0.40584,1.35355,1.19819,0.97359,1.4079
D08,P,D08-P-0277,Stromal-like,1505.015,492.621,144.075,0.65002,1.70388,1.2155,0.97051,0.84671,1.56301
D08,P,D08-P-0278,Stromal-like,1362.428,662.05,86.204,0.61957,2.46399,1.46081,1.53371,0.8838,1.3277
D08,P,D08-P-0279,Stromal-like,811.411,624.994,-171.678,0.8498,2.09568,1.44514,0.97366,1.15731,1.73426
D08,P,D08-P-0280,Epithelial-like,1001.309,580.525,-173.991,2.26153,1.06733,1.00679,0.69542,0.82222,1.18931
D08,P,D08-P-0281,Stromal-like,490.195,799.688,106.218,1.0577,2.13843,1.50323,1.00783,1.183,1.01552
D08,P,D08-P-0282,Stromal-like,265.865,662.831,131.16,1.0191,2.14274,1.61028,1.04708,0.91431,1.54766
D08,P,D08-P-0283,Stromal-like,1094.981,918.604,188.711,0.98156,2.34649,0.93655,0.81812,1.01454,1.59923
D08,P,D08-P-0284,Epithelial-like,333.521,794.462,174.201,2.14521,0.42843,0.98028,1.10716,0.54763,1.63582
D08,P,D08-P-0285,Stromal-like,207.029,757.692,217.655,0.58817,2.11007,0.58136,0.59547,0.59455,1.17059
D08,P,D08-P-0286,Stromal-like,994.693,899.336,148.391,0.82862,2.03463,0.94592,0.85274,1.09191,1.70806
D08,P,D08-P-0287,Epithelial-like,765.166,684.812,-98.026,2.07713,0.96363,1.87023,1.07354,1.29641,1.67922
D08,P,D08-P-0288,Stromal-like,198.072,649.294,168.752,0.47075,2.15903,1.09404,0.93207,1.1432,1.58675
D08,P,D08-P-0289,Stromal-like,1173.308,426.013,-63.865,0.8395,1.9342,1.79759,1.16341,1.44533,1.4936
D08,P,D08-P-0290,Stromal-like,1311.778,321.034,77.292,0.54422,2.47849,1.9634,1.30886,1.37027,1.25509
D08,P,D08-P-0291,Stromal-like,278.453,697.169,140.519,1.2618,2.29191,1.33456,1.13839,0.73791,1.29459
D08,P,D08-P-0292,Stromal-like,988.891,849.051,91.855,0.39006,2.26175,1.75048,1.15516,1.52948,1.49125
D08,P,D08-P-0293,Stromal-like,687.24,185.279,80.473,0.8199,2.24022,1.21648,1.01704,1.41726,1.2658
D08,P,D08-P-0294,Stromal-like,962.689,907.502,153.254,0.27799,2.02092,1.33027,1.37256,0.50383,1.66557
D08,P,D08-P-0295,Stromal-like,1249.302,672.733,25.146,0.88097,2.10488,2.44111,1.60529,1.22705,1.30199
D08,P,D08-P-0296,Stromal-like,412.715,838.69,173.766,0.73749,2.29507,0.87265,0.81322,0.74557,1.22137
D08,P,D08-P-0297,Immune-like,975.423,858.652,100.402,0.44182,0.60619,1.88006,1.23321,1.37597,0.93496
D08,P,D08-P-0298,Epithelial-like,832.386,627.327,-171.129,2.77069,0.57155,1.45334,0.96331,1.03896,1.1942
D08,P,D08-P-0299,Stromal-like,594.431,716.335,-12.394,0.75818,2.46347,1.85833,1.48119,1.20681,1.64536
D08,P,D08-P-0300,Epithelial-like,684.351,336.631,-77.655,2.13569,1.00286,2.10516,1.32438,1.10488,1.58587
D08,P,D08-P-0301,Immune-like,622.026,754.54,13.752,0.73714,1.00978,2.96902,1.9565,1.76514,1.77951
D08,P,D08-P-0302,Stromal-like,504.719,786.429,88.196,0.93448,2.33758,1.20305,0.93126,1.01918,1.32261
D08,P,D08-P-0303,Stromal-like,1505.086,488.099,144.379,0.90532,2.36716,1.39603,1.15772,0.7727,0.89579
D08,P,D08-P-0304,Immune-like,1060.69,700.109,-45.202,0.49419,0.8185,2.08875,1.53492,1.21943,1.14692
D08,P,D08-P-0305,Stromal-like,1107.157,306.936,-14.705,0.39608,2.047,2.25188,1.59903,1.69782,0.97181
